subjID,disc,corr,locModality,locResp,ujdg,audVE,visVE
5,-10,0.5,2,3.83795712069214,2,NaN,-1.70894651823749
5,10,0.5,1,-11.6931551091168,2,-6.1430172515076,NaN
5,0,0,2,-3.83795712069214,1,NaN,0.334296496290188
5,10,1,1,-20.5040461850435,1,9.46349278491104,NaN
5,20,0.5,2,6.352757790656,2,NaN,0.805854151726367
5,20,-0.5,1,-4.24482942022359,2,1.30530843738564,NaN
5,0,-1,1,-14.4089374209592,1,2.5509364699934,NaN
5,-10,0,2,7.48104859311502,2,NaN,1.93414495418538
5,20,0,2,4.65127327782259,2,NaN,-0.895630361107048
5,-20,-1,1,5.78669600745799,2,-0.307817395073819,NaN
5,-10,-1,1,-13.5619067999497,1,-8.01176894234045,NaN
5,-20,1,2,-5.62475076175261,2,NaN,-1.45249714477028
5,10,0,1,27.3253974429835,1,9.95596258552944,NaN
5,20,1,2,6.1103058320657,2,NaN,0.563402193136064
5,10,0.5,1,27.4543432070795,1,10.0849083496255,NaN
5,20,-1,2,6.1103058320657,2,NaN,0.563402193136064
5,-20,1,2,-15.7053221284499,2,NaN,-2.0178447064251
5,20,0.5,1,11.1465111647279,2,5.05199776219605,NaN
5,-20,-0.5,2,-5.46271530423104,2,NaN,-1.29046168724871
5,-10,-1,1,18.5428318817746,1,-11.2049274730059,NaN
5,10,-1,1,-5.70573481816309,1,11.2541390727895,NaN
5,-20,-1,2,-15.0972260727584,2,NaN,-1.40974865073356
5,0,-0.5,2,4.89491722189671,1,NaN,-0.651986417032925
5,-10,-0.5,1,-6.352757790656,1,-12.4472711931878,NaN
5,-10,0.5,1,-25.4887356541464,1,-8.52886176319379,NaN
5,-10,0,2,-25.2216002053013,1,NaN,-0.154770890823887
5,0,1,2,-25.3553154823881,1,NaN,-0.288486167910676
5,10,1,1,-6.51426615041696,1,10.4456077405357,NaN
5,-10,1,2,-2.85995790869971,1,NaN,1.31229570828263
5,10,-0.5,1,7.23973253381481,1,12.789870391424,NaN
5,20,0,1,15.932433543877,1,21.4825714014862,NaN
5,-20,0.5,2,-25.1546320520525,1,NaN,-0.0878027375750428
5,0,-1,2,6.1103058320657,1,NaN,0.563402193136064
5,20,-0.5,1,22.1362054677687,1,16.0416920652368,NaN
5,-20,0,2,-16.6106696683357,2,NaN,-2.9231922463109
5,0,0.5,1,-4.32615375610428,1,1.22398410150495,NaN
5,0,0,1,5.62475076175261,1,-0.469762640779199,NaN
5,-20,0,2,-26.6108302401124,1,NaN,-1.54400092563501
5,10,0.5,2,5.54374415225419,1,NaN,-0.00315948667543964
5,20,-1,1,-28.4118317248137,2,1.55570724514084,NaN
5,0,0.5,2,17.5819117747797,1,NaN,2.36449350793795
5,20,0,1,-6.67567060514333,2,-1.1255327475341,NaN
5,10,-1,1,25.9533757023642,2,8.58394084491016,NaN
5,0,-1,2,28.9781671523258,1,NaN,3.57011238092701
5,-10,0.5,1,-25.0875903040964,1,-8.12771641314376,NaN
5,-10,-0.5,2,17.7304270642243,1,NaN,2.51300879738251
5,-20,-1,2,5.70573481816309,1,NaN,0.158831179233454
5,10,-0.5,1,27.3253974429835,1,9.95596258552944,NaN
5,20,-0.5,2,7.23973253381481,2,NaN,1.69282889488518
5,10,0,1,-20.2885028616467,2,-3.32862897069413,NaN
5,20,1,2,6.02943924055346,2,NaN,0.482535601623829
5,0,1,1,26.6761653717668,1,-3.07159398301372,NaN
5,10,1,1,-20.1444730927071,2,-3.18459920175449,NaN
5,-20,0.5,2,-23.1808219323076,1,NaN,1.88600738216986
5,-10,1,1,7.64177833596286,1,-9.72765652149118,NaN
5,-20,-0.5,2,-6.51426615041696,2,NaN,-2.34201253343462
5,20,0.5,1,-1.63517622389531,2,3.91496163371391,NaN
5,-10,0,2,-4.08212965552614,1,NaN,0.0901239614561904
5,0,0,2,5.95202479568276,1,NaN,0.405121156753125
5,0,-0.5,1,-4.7325070973535,1,0.817630760255723,NaN
5,-10,-1,2,16.9105893816966,1,NaN,1.69317111485487
5,-20,1,1,4.65127327782259,2,-1.44324012470923,NaN
5,20,-0.5,1,-8.76336857090738,2,8.19650532004524,NaN
5,0,-0.5,2,17.1349053395715,1,NaN,1.91748707272981
5,0,0.5,1,17.7304270642243,1,0.36099220677022,NaN
5,-10,-0.5,2,18.3220170188034,1,NaN,3.10459875196163
5,-20,-0.5,1,-14.4089374209592,1,-20.503450823491,NaN
5,0,1,2,22.9038149249359,1,NaN,-2.50423984646288
5,20,0,2,22.7648849363995,2,NaN,-2.64316983499925
5,-20,0.5,1,18.2482862784608,2,0.878851421006818,NaN
5,10,1,2,15.4777033155559,1,NaN,0.260285048714158
5,20,0.5,1,-27.131415279016,2,2.83612369093852,NaN
5,20,-1,2,3.18617125498027,2,NaN,-2.36073238394936
5,-20,-1,1,23.6628323613377,2,6.29339750388368,NaN
5,-10,0,2,-25.8872209486263,2,NaN,-0.820391634148919
5,-20,1,1,-14.178549937872,2,-8.62841208026281,NaN
5,0,-1,1,-6.10683159577832,1,-0.556693738169095,NaN
5,20,1,2,6.91757708902119,2,NaN,1.37067345009156
5,-10,0.5,2,17.7304270642243,1,NaN,2.51300879738251
5,10,0.5,1,24.3452923793121,1,6.97585752185805,NaN
5,10,-1,2,7.23973253381481,1,NaN,1.69282889488518
5,0,0,1,-16.5355424522594,1,0.424331438693173,NaN
5,-20,0,1,-24.0731774838828,1,-18.5230396262735,NaN
5,10,0,2,-4.24482942022359,2,NaN,-0.0725758032412553
5,-10,-1,2,4.24482942022359,2,NaN,-1.30207421870605
5,10,-0.5,1,-24.1413151186577,2,5.82622385129687,NaN
5,-10,1,1,16.5355424522594,2,-0.83389240519459,NaN
5,0,1,2,3.75653480030989,1,NaN,-1.79036883861975
5,-20,0,1,22.2063397873803,2,-7.54141956740018,NaN
5,-20,0.5,2,-5.62475076175261,2,NaN,-1.45249714477028
5,20,0.5,1,14.0246973312829,2,7.93018392875112,NaN
5,-20,-1,2,5.78669600745799,2,NaN,0.239792368528359
5,-10,0.5,1,26.6108302401124,2,-3.1369291146681,NaN
5,20,-1,2,25.8209919741893,2,NaN,0.412937202790527
5,-10,-1,2,-25.0204750239315,1,NaN,0.0463542905459491
5,0,0.5,1,5.05724853255913,1,-1.03726486997268,NaN
5,-20,-0.5,1,21.3548728076028,2,3.98543795014872,NaN
5,0,-1,2,15.1734318098682,1,NaN,-0.0439864569735153
5,10,1,1,-3.43069679768111,2,2.11944105992811,NaN
5,0,0,2,-5.78669600745799,1,NaN,-1.61444239047566
5,-10,0,1,-23.1808219323076,1,-6.22094804135494,NaN
5,10,0,2,26.5454203717087,1,NaN,1.13736560030997
5,-20,1,2,4.97609288831805,2,NaN,-0.570810750611579
5,0,-0.5,1,-25.7546888313575,1,4.21285013859707,NaN
5,20,0,2,4.08212965552614,2,NaN,-1.46477398340349
5,-10,-0.5,1,-11.4576908096766,1,-5.90755295206736,NaN
5,10,-1,2,-19.638280459131,1,NaN,-5.95080303710619
5,20,-0.5,1,-28.2851475586728,2,1.68239141128176,NaN
5,10,0.5,1,-24.2773726418564,2,5.69016632809811,NaN
5,10,-0.5,2,-6.433524804596,1,NaN,-2.26127118761367
5,20,1,2,25.0204750239315,1,NaN,-0.387579747467292
5,-10,1,1,26.6761653717668,2,-3.07159398301372,NaN
5,10,1,2,-15.6295052982111,2,NaN,-1.94202787618629
5,20,0,1,10.3537766179603,2,4.25926321542847,NaN
5,20,-0.5,1,-5.54374415225419,2,0.00639370535503225,NaN
5,-20,-0.5,2,4.16348794584136,2,NaN,-1.38341569308827
5,-20,1,2,4.57002071327866,2,NaN,-0.97688292565097
5,-20,-1,1,-12.8643422929759,2,-7.31420443536669,NaN
5,0,0,2,-14.3321940808186,1,NaN,-0.644716658793824
5,0,1,1,-2.77837473972968,1,2.77176311787954,NaN
5,10,0,1,27.006283291557,1,9.63684843410297,NaN
5,-10,-0.5,2,18.2482862784608,1,NaN,3.03086801161911
5,20,-1,1,-24.1413151186577,2,-7.18144122770504,NaN
5,-10,0.5,2,-23.45668673964,1,NaN,1.61014257483741
5,10,-1,1,-8.20336471910374,2,-2.65322686149452,NaN
5,20,0.5,2,-4.16348794584136,2,NaN,0.00876567114096805
5,0,0.5,1,28.4750604430657,1,-1.27269891171477,NaN
5,20,1,2,-1.71688726590398,2,NaN,2.45536635107835
5,0,-1,1,-15.1734318098682,1,1.78644208108439,NaN
5,0,-0.5,2,27.7753909127583,1,NaN,2.3673361413595
5,10,-0.5,2,-2.77837473972968,2,NaN,1.39387887725265
5,-20,0.5,1,13.1748629254971,2,-4.19457193195697,NaN
5,-20,0,1,22.41632220155,2,-7.33143715323054,NaN
5,-10,1,2,-5.54374415225419,1,NaN,-1.37149053527186
5,-10,-1,1,-14.0246973312829,1,-8.47455947367371,NaN
5,-10,0,2,-3.26769312072183,1,NaN,0.904560496260503
5,10,0.5,2,-3.83795712069214,2,NaN,0.334296496290188
5,-20,1,1,25.8872209486263,2,-3.86053840615419,NaN
5,10,0.5,1,-9.16234704572171,2,-3.61220918811248,NaN
5,20,-1,2,-4.48874972415507,1,NaN,-0.316496107172738
5,-20,0,2,6.91757708902119,2,NaN,1.37067345009156
5,0,0.5,1,16.2344501277543,1,-1.13498472969969,NaN
5,10,-1,1,-2.9415294726912,2,2.60860838491802,NaN
5,20,0.5,2,16.6857381573549,2,NaN,1.46831989051316
5,20,0,2,28.1581612184472,2,NaN,2.75010644704849
5,10,1,1,17.5075624042827,2,0.138127546828663,NaN
5,-20,0.5,1,-13.7935314911927,2,-8.24339363358351,NaN
5,0,-1,2,-27.0666044209488,1,NaN,-1.99977510647135
5,0,0,2,15.3256782683627,1,NaN,0.108260001520923
5,20,1,1,12.8643422929759,2,6.7698288904441,NaN
5,-10,0,1,8.20336471910374,1,-9.16607013835029,NaN
5,-10,-0.5,2,15.1734318098682,2,NaN,-0.0439864569735153
5,-20,-1,2,-16.6857381573549,2,NaN,-2.99826073533009
5,-10,0.5,1,-26.8066112592832,1,-9.84673736833061,NaN
5,10,0,2,3.10463647352035,1,NaN,-2.44226716540928
5,20,-0.5,1,-26.3487427751769,2,3.61879619477766,NaN
5,-20,-0.5,2,-24.2773726418564,2,NaN,0.789456672620993
5,0,-0.5,1,15.5536322925999,1,-1.81580256485411,NaN
5,-10,1,2,-27.0666044209488,1,NaN,-1.99977510647135
5,-10,-1,1,18.9095891405868,1,-10.8381702141937,NaN
5,10,-0.5,2,4.73599718812261,2,NaN,-0.810906450807023
5,0,1,1,-25.9533757023642,1,4.01416326759033,NaN
5,-20,0.5,2,-25.5553349292323,1,NaN,-0.48850561475486
5,20,-0.5,1,-27.131415279016,2,2.83612369093852,NaN
5,10,0.5,2,25.2216002053013,1,NaN,-0.186454566097456
5,10,-0.5,1,25.8209919741893,1,8.45155711673525,NaN
5,-10,0,2,-25.3553154823881,1,NaN,-0.288486167910676
5,20,1,1,-21.6433136248236,2,-4.68343973387098,NaN
5,-10,0.5,2,-12.475109712209,1,NaN,1.21236770981585
5,0,-0.5,1,25.1546320520525,1,-4.59312730272806,NaN
5,20,0.5,1,-6.02943924055346,2,-0.479301382944237,NaN
5,-10,1,2,19.2747450003781,1,NaN,4.05732673353641
5,0,0,1,-26.1513941299514,1,3.81614484000314,NaN
5,20,-1,2,-2.9415294726912,2,NaN,1.23072414429113
5,-20,1,2,-28.03087287371,2,NaN,-2.96404355923257
5,-20,-0.5,1,-15.7053221284499,2,-10.1551842708407,NaN
5,10,1,1,5.30059215349909,1,10.8507300111083,NaN
5,20,0,2,5.62475076175261,2,NaN,0.0778471228229796
5,0,0.5,2,18.1744929178601,1,NaN,2.95707465101841
5,-20,0,1,18.1744929178601,2,0.805058060406115,NaN
5,0,1,2,15.7810825804656,1,NaN,0.563664313623908
5,-10,-1,1,-3.59364489291315,2,-9.68815829544496,NaN
5,-20,-1,2,4.97609288831805,2,NaN,-0.570810750611579
5,10,0,1,-14.4856279783432,2,15.4819109916113,NaN
5,0,-1,2,16.6106696683357,1,NaN,1.39325140149397
5,-10,-0.5,1,-24.3452923793121,1,-7.38541848835946,NaN
5,10,-1,2,7.88264551530327,1,NaN,2.33574187637364
5,0,-1,1,15.7810825804656,1,-1.58835227698839,NaN
5,10,-0.5,1,15.932433543877,1,9.83792014134518,NaN
5,10,1,2,14.6388498656009,1,NaN,-0.578568401240839
5,-10,0.5,2,7.4006391321529,2,NaN,1.85373549322327
5,-10,0,1,5.13838383650619,1,-12.2310510209478,NaN
5,-20,0,2,-15.0209656106348,2,NaN,-1.33348818860999
5,0,1,1,-5.05724853255913,1,0.492889325050091,NaN
5,-10,-1,1,6.51426615041696,2,0.419752747885146,NaN
5,20,1,2,25.288494702286,2,NaN,-0.119560069112786
5,20,-1,2,6.27196541749333,2,NaN,0.725061778563697
5,0,-0.5,1,-16.4603566988183,1,0.499517192134295,NaN
5,0,0,1,-4.48874972415507,1,1.06138813345416,NaN
5,-20,-1,2,-24.2773726418564,2,NaN,0.789456672620993
5,20,0.5,2,4.89491722189671,2,NaN,-0.651986417032925
5,10,0,1,-18.3220170188034,2,-1.36214312785075,NaN
5,-10,1,1,19.565703888356,2,2.19626903090198,NaN
5,-20,0.5,2,-3.83795712069214,2,NaN,0.334296496290188
5,20,-0.5,1,-15.8567864524977,2,1.1030874384549,NaN
5,-20,1,2,-15.0972260727584,2,NaN,-1.40974865073356
5,10,0.5,2,-13.7935314911927,1,NaN,-0.10605406916793
5,-20,-0.5,1,22.7648849363995,2,5.39545007894548,NaN
5,10,-1,1,25.2216002053013,2,7.85216534784727,NaN
5,0,0.5,2,3.91936391938648,1,NaN,-1.62753971954315
5,20,0,2,5.78669600745799,2,NaN,0.239792368528359
5,-10,-0.5,1,22.1362054677687,2,4.76677061031462,NaN
5,10,1,2,-3.6750972827559,2,NaN,0.497156334226429
5,20,-1,1,8.20336471910374,2,2.10885131657193,NaN
5,-20,-1,1,21.9253834408271,2,4.55594858337303,NaN
5,-20,0,2,-26.9367577118629,2,NaN,-1.86992839738547
5,0,-0.5,2,6.19114799460176,1,NaN,0.644244355672123
5,0,-1,1,15.932433543877,2,-1.43700131357704,NaN
5,-10,0.5,2,17.0601931346151,1,NaN,1.84277486777335
5,0,0.5,1,28.852844532086,1,-0.894914822694489,NaN
5,10,0.5,1,-28.3485274236077,2,1.61901154634681,NaN
5,-10,1,2,14.9446506350164,1,NaN,-0.272767631825348
5,20,1,2,16.5355424522594,2,NaN,1.31812418541771
5,-10,-1,1,-15.7810825804656,1,-10.2309447228564,NaN
5,10,-0.5,2,14.7918579947497,1,NaN,-0.425560272092
5,-10,0,1,-26.6108302401124,1,-9.65095634915981,NaN
5,20,-0.5,2,-3.10113274146238,2,NaN,1.07112087551996
5,-20,-0.5,1,6.1103058320657,2,0.015792429533886,NaN
5,20,0.5,2,5.13838383650619,2,NaN,-0.408519802423445
5,-20,0.5,1,-8.04306853792321,2,-2.49293068031399,NaN
5,-10,-0.5,1,-12.3190863684607,1,-6.76894851085144,NaN
5,10,0,2,13.6391656312617,1,NaN,-1.57825263558006
5,10,-1,2,-14.4856279783432,1,NaN,-0.798150556318426
5,-20,1,1,26.2876569499809,2,-3.46010240479958,NaN
5,0,1,1,-4.81372185188736,1,0.736416005721868,NaN
5,20,0,2,14.4856279783432,2,NaN,-0.731790288498502
5,0,0,1,15.5536322925999,1,-1.81580256485411,NaN
5,-10,1,2,-26.0854623430654,1,NaN,-1.01863302858799
5,-20,0,1,27.8421221063028,2,-1.9056372484777,NaN
5,-10,-0.5,2,4.97609288831805,2,NaN,-0.570810750611579
5,20,0,1,-20.4322654319889,2,9.53527353796561,NaN
5,-20,-1,2,5.86763401615228,2,NaN,0.320730377222645
5,-20,0.5,1,-15.0209656106348,2,-9.47082775302557,NaN
5,0,0.5,2,-27.2608118243342,2,NaN,-2.1939825098568
5,10,-1,2,12.5530510937229,2,NaN,-2.66436717311887
5,20,0.5,1,-28.3485274236077,2,1.61901154634681,NaN
5,20,-0.5,1,-0.6542196913339,2,4.89591816627533,NaN
5,10,-0.5,2,-15.7810825804656,1,NaN,-2.09360515844084
5,20,-1,2,30.1536161845366,1,NaN,4.74556141313789
5,0,1,1,28.0945547855482,1,-1.65320456923232,NaN
5,0,-1,2,-16.1590321438049,1,NaN,-2.47155472178012
5,0,-0.5,1,-4.32615375610428,1,1.22398410150495,NaN
5,20,1,1,-23.1116770348885,2,6.85586193506598,NaN
5,10,0.5,2,-2.69678029418966,2,NaN,1.47547332279267
5,10,1,2,-13.7163739385356,1,NaN,-0.028896516510784
5,10,0,1,-19.493061911151,2,10.4744770588035,NaN
5,0,0,1,-26.2830343933519,1,3.68450457660267,NaN
5,-10,0.5,2,-3.91936391938648,2,NaN,0.25288969759585
5,-10,-1,2,-14.2553981790579,1,NaN,-0.567920757033136
5,-20,1,1,28.0945547855482,2,-1.65320456923232,NaN
5,-20,-0.5,2,-24.9532862750004,2,NaN,0.113543039476973
5,-10,0,1,-16.4603566988183,1,-10.9102188412091,NaN
5,-20,0.5,1,15.6295052982111,2,-1.73992955924293,NaN
5,-20,1,2,-14.2553981790579,2,NaN,-0.567920757033136
5,0,0.5,1,26.0194561840072,2,-3.72830317077331,NaN
5,10,-0.5,2,16.1590321438049,1,NaN,0.941613876963192
5,10,0,1,5.30059215349909,2,10.8507300111083,NaN
5,-20,-0.5,2,-26.2172514959773,2,NaN,-1.15042218149993
5,-10,-1,2,-15.0972260727584,2,NaN,-1.40974865073356
5,20,-0.5,1,-3.99725793489869,2,1.55287992271054,NaN
5,-20,0,2,-11.771554690864,2,NaN,1.91592273116083
5,-10,0.5,1,-26.6761653717668,1,-9.71629148081418,NaN
5,-10,0,2,-11.3791150501286,1,NaN,2.30836237189623
5,20,0,1,-17.9527387732164,2,12.0148001967381,NaN
5,20,1,2,-3.6750972827559,2,NaN,0.497156334226429
5,10,1,1,-15.2495826115234,2,1.71029127942919,NaN
5,0,-1,1,19.4203546729071,1,2.05091981545304,NaN
5,20,-1,2,24.8860241216933,2,NaN,-0.522030649705503
5,0,0,2,7.15923599954506,1,NaN,1.61233236061542
5,-10,-0.5,1,-13.0973058499806,1,-7.54716799237136,NaN
5,-10,1,1,-15.3256782683627,1,-9.77554041075343,NaN
5,10,0.5,2,14.8682813584982,1,NaN,-0.349136908343528
5,0,1,2,-27.5829881297674,1,NaN,-2.51615881529002
5,10,-1,1,-14.3321940808186,1,15.6353448891359,NaN
5,-20,-1,2,-5.46271530423104,2,NaN,-1.29046168724871
5,20,0.5,1,-23.1808219323076,2,6.78671703764697,NaN
5,0,-0.5,1,-4.81372185188736,1,0.736416005721868,NaN
5,-20,1,2,-15.932433543877,2,NaN,-2.24495612185218
5,-10,-0.5,1,-26.4771203461758,1,-9.51724645522317,NaN
5,-10,0,2,-3.43069679768111,1,NaN,0.741556819301221
5,-20,0.5,1,-25.2216002053013,2,-19.6714623476921,NaN
5,20,-0.5,2,26.0194561840072,1,NaN,0.611401412608455
5,-10,-1,1,21.434079652314,2,4.06464479485996,NaN
5,10,-1,2,25.4220624859249,1,NaN,0.0140077145261586
5,-10,1,1,-14.0246973312829,1,-8.47455947367371,NaN
5,20,0.5,2,26.2172514959773,1,NaN,0.809196724578584
5,0,0,2,-15.1734318098682,1,NaN,-1.48595438784341
5,10,0,1,14.7918579947497,1,8.69734459221793,NaN
5,-20,-0.5,1,30.8216314928547,2,1.07387213807417,NaN
5,10,-0.5,2,13.9476934155415,1,NaN,-1.2697248513002
5,-20,-1,2,-16.0080236550271,2,NaN,-2.32054623300226
5,20,0,1,9.87823118642028,2,3.78371778388847,NaN
5,0,0.5,1,-16.9105893816966,1,0.0492845092560081,NaN
5,0,-0.5,2,5.78669600745799,1,NaN,0.239792368528359
5,10,1,2,-4.08212965552614,1,NaN,0.0901239614561904
5,20,1,1,-10.1161799532132,2,6.84369393773942,NaN
5,-20,0,2,-3.75653480030989,2,NaN,0.415718816672445
5,-10,0.5,1,-14.7918579947497,1,-9.24172013714051,NaN
5,0,-1,1,-26.8066112592832,1,3.1609277106713,NaN
5,0,1,2,29.2279036513965,1,NaN,3.81984887999772
5,10,0.5,2,12.3971213881808,1,NaN,-2.82029687866099
5,20,-1,1,25.3553154823881,1,19.2608020798563,NaN
5,0,1,1,-14.8682813584982,1,2.09159253245441,NaN
5,10,-0.5,2,-5.70573481816309,1,NaN,-1.53348120118075
5,20,-0.5,2,12.630945286892,2,NaN,-2.58647297994971
5,0,-0.5,1,-13.3298294831076,1,3.630044407845,NaN
5,10,-1,1,-13.1748629254971,1,16.7926760444575,NaN
5,-10,0.5,2,17.9527387732164,1,NaN,2.73532050637465
5,-10,1,1,-25.8209919741893,1,-8.86111808323666,NaN
5,0,0.5,2,-0.981276233982612,1,NaN,3.19097738299972
5,0,0,2,-17.1349053395715,1,NaN,-3.44742791754674
5,-10,-0.5,1,-24.8186886293499,1,-7.85881473839729,NaN
5,20,-1,2,17.5819117747797,2,NaN,2.36449350793795
5,-20,1,1,27.2608118243342,2,-2.4869475304463,NaN
5,0,-1,1,5.62475076175261,1,-0.469762640779199,NaN
5,-20,-0.5,2,-25.688311573347,1,NaN,-0.621482258869634
5,10,0,2,23.3188974708543,1,NaN,-2.08915730054445
5,10,0.5,1,27.3253974429835,1,9.95596258552944,NaN
5,20,0.5,1,-26.7414257250679,2,3.22611324488658,NaN
5,-20,-1,2,4.7325070973535,2,NaN,-0.81439654157613
5,-20,0,1,27.6471976997779,2,-2.10056165500258,NaN
5,-10,-1,2,14.9446506350164,2,NaN,-0.272767631825348
5,-20,0.5,2,7.88264551530327,2,NaN,2.33574187637364
5,20,1,1,-3.75653480030989,2,1.79360305729934,NaN
5,-10,0,1,-14.715380758513,1,-9.16524290090382,NaN
5,20,0,2,14.7951429203836,2,NaN,-0.42227534645817
5,10,1,1,24.6162427858135,1,7.24680792835947,NaN
5,10,-1,2,26.3487427751769,1,NaN,0.940688003778117
5,-10,1,1,-25.1546320520525,1,-8.19475816109984,NaN
5,-20,0.5,2,5.94854853131044,2,NaN,0.401644892380809
5,10,0,1,-27.7113319701254,2,2.2562069998291,NaN
5,20,-0.5,2,4.89491722189671,2,NaN,-0.651986417032925
5,20,1,2,2.3702963239158,2,NaN,-3.17660731501383
5,0,1,1,27.2608118243342,1,-2.4869475304463,NaN
5,-20,-0.5,1,24.2773726418564,2,-5.4703867129241,NaN
5,10,1,2,-2.9415294726912,2,NaN,1.23072414429113
5,0,-0.5,1,5.53773105257509,1,-0.556782349956717,NaN
5,-10,0,2,-24.2773726418564,1,NaN,0.789456672620993
5,-20,-1,1,4.08212965552614,2,-2.01238374700567,NaN
5,0,0.5,2,19.0558447319806,1,NaN,3.83842646513885
5,0,-1,2,-25.0204750239315,1,NaN,0.0463542905459491
5,20,0,1,-13.1748629254971,2,3.78501096545555,NaN
5,-20,0,2,4.00075487225109,2,NaN,-1.54614876667854
5,10,-0.5,1,4.65127327782259,2,-1.44324012470923,NaN
5,-10,-1,2,-14.4856279783432,1,NaN,-0.798150556318426
5,20,-1,1,-21.8549701010453,2,-4.89509621009269,NaN
5,-10,0.5,2,-5.30059215349909,2,NaN,-1.12833853651675
5,-10,-0.5,1,-26.0854623430654,1,-9.12558845211279,NaN
5,20,0.5,1,-28.9155436966445,2,1.05199527331004,NaN
5,0,0,2,-14.2553981790579,1,NaN,-0.567920757033136
5,10,0.5,1,-19.4203546729071,2,10.5471842970475,NaN
5,-20,1,2,-26.1513941299514,1,NaN,-1.08456481547398
5,0,0,2,-4.48874972415507,1,NaN,-0.316496107172738
5,0,0.5,1,4.65127327782259,1,-1.44324012470923,NaN
5,-10,0.5,1,-25.4887356541464,1,-8.52886176319379,NaN
5,20,0,2,15.7053221284499,2,NaN,0.487903861608174
5,0,-0.5,2,-2.12533107326566,1,NaN,2.04692254371667
5,20,-1,1,-27.3253974429835,2,2.64214152697106,NaN
5,-10,-1,2,-13.484597676215,1,NaN,0.202879745809788
5,10,0.5,1,27.5829881297674,1,10.2135532723134,NaN
5,10,-1,2,17.2095575205479,1,NaN,1.99213925370616
5,20,-0.5,1,25.0204750239315,2,18.9259616213997,NaN
5,10,0,1,26.5454203717087,1,9.17598551425469,NaN
5,-20,-0.5,2,-24.413139334991,1,NaN,0.653689979486394
5,-20,-1,1,18.5428318817746,2,1.17339702432058,NaN
5,-20,0.5,2,-15.7810825804656,2,NaN,-2.09360515844084
5,10,-0.5,2,26.8066112592832,1,NaN,1.39855648788447
5,-10,0,1,-14.6388498656009,1,-9.08871200799167,NaN
5,-20,1,1,-24.6837978936821,1,-19.1336600360729,NaN
5,0,1,2,-4.16348794584136,1,NaN,0.00876567114096805
5,20,0.5,1,-26.7414257250679,2,3.22611324488658,NaN
5,0,-1,2,-4.08212965552614,1,NaN,0.0901239614561904
5,20,1,1,28.6642929195625,1,22.5697795170307,NaN
5,10,1,2,5.13838383650619,2,NaN,-0.408519802423445
5,-10,-0.5,2,4.89491722189671,2,NaN,-0.651986417032925
5,-10,1,1,-5.46271530423104,1,-11.5572287067629,NaN
5,-20,0,2,-4.81372185188736,2,NaN,-0.641468234905026
5,20,-1,1,25.688311573347,1,19.5937981708152,NaN
5,10,-0.5,1,-18.7630773175996,1,11.2044616523549,NaN
5,0,-0.5,2,-14.4856279783432,1,NaN,-0.798150556318426
5,20,0,1,-14.6388498656009,2,2.32102402535172,NaN
5,0,-1,2,28.5382135599212,1,NaN,3.13015878852245
5,-10,0.5,1,-4.24482942022359,1,-10.3393428227554,NaN
5,-10,0,2,16.9105893816966,1,NaN,1.69317111485487
5,20,-0.5,1,-23.5941890391939,2,-6.6343151482413,NaN
5,-10,-1,2,-25.3553154823881,1,NaN,-0.288486167910676
5,10,0,2,-4.08212965552614,2,NaN,0.0901239614561904
5,-20,1,1,21.1470337339275,2,3.77759887647351,NaN
5,0,0.5,2,-16.2344501277543,1,NaN,-2.54697270572953
5,10,-1,1,4.08212965552614,1,9.63226751313537,NaN
5,20,0.5,2,4.40746063132704,2,NaN,-1.1394430076026
5,-20,0,1,20.5757597414569,2,3.20632488400285,NaN
5,-20,-1,1,8.92306498415274,2,2.82855158162092,NaN
5,0,0,2,-17.433152116641,1,NaN,-3.74567469461616
5,-10,1,2,17.2873532688813,1,NaN,2.06993500203953
5,-20,0.5,1,18.3220170188034,2,0.952582161349337,NaN
5,20,1,1,9.4808877055285,2,3.38637430299669,NaN
5,-20,-0.5,2,-5.94854853131044,2,NaN,-1.77629491432811
5,10,1,1,26.0194561840072,2,8.65002132655318,NaN
5,-10,-0.5,2,-3.75653480030989,2,NaN,0.415718816672445
5,10,0.5,2,-16.0080236550271,2,NaN,-2.32054623300226
5,0,1,1,5.13838383650619,1,-0.956129566025623,NaN
5,-10,-1,1,19.858724874318,2,-9.88903448046253,NaN
5,10,0,2,17.2841494966946,1,NaN,2.06673122985288
5,0,0.5,2,16.1590321438049,1,NaN,0.941613876963192
5,-20,-1,1,16.8356982009687,2,-0.533736656485335,NaN
5,20,-1,2,26.8717219345481,1,NaN,1.46366716314933
5,-10,0,1,-2.77837473972968,1,-8.87288814226149,NaN
5,-10,1,2,-24.6162427858135,1,NaN,0.450586528663905
5,-10,-0.5,1,-12.1628772341741,1,-6.61273937656489,NaN
5,-20,1,1,0,2,-6.09451340253181,NaN
5,20,0,2,28.1581612184472,1,NaN,2.75010644704849
5,0,-0.5,2,-13.6391656312617,1,NaN,0.0483117907631279
5,20,0.5,1,12.1628772341741,1,17.7130150917833,NaN
5,-20,0,2,-15.1734318098682,2,NaN,-1.48595438784341
5,10,-1,1,15.3310266638204,1,9.23651326128862,NaN
5,-20,-0.5,2,-26.9367577118629,2,NaN,-1.86992839738547
5,10,0.5,1,-24.8860241216933,2,-7.92615023074064,NaN
5,0,-1,2,-14.7918579947497,2,NaN,-1.10438057272493
